criterion,model1,model2,cohort_pair,feature,rbo
Feature Breadth and Richness,gptoss20b,mistral_open,open,List items for sale,0.4662798258452472
Feature Breadth and Richness,gptoss20b,mistral_open,open,Photo effects,0.26323017625233464
Feature Breadth and Richness,gptoss20b,mistral_open,open,Play games,0.0006983725086200403
Feature Breadth and Richness,gptoss20b,mistral_open,open,Play playlist on shuffle mode,0.7647829492634147
Feature Breadth and Richness,gptoss20b,mistral_open,open,Rate movies,0.5677978014447745
Feature Breadth and Richness,gptoss20b,mistral_open,open,Search for offer on item,0.22339189919226196
Feature Breadth and Richness,gptoss20b,mistral_open,open,Send files,0.20866840077474189
Feature Breadth and Richness,gptoss20b,mistral_open,open,Watch streams,0.6361343894303293
Feature Breadth and Richness,gptoss20b,mistral_open,open,Write notes,0.4445586755151113
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,Access to movies,0.7474170034167607
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,Access to podcasts,0.47700908182272206
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,Broadcast messages to multiple contacts,0.4855770163903731
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,Build photo collage,0.3104337190555737
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,Collaborate with others,0.5326578610817334
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,Go Live,0.39330173250613987
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,Keeping up with friends,0.7554472235988172
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,List items for sale,0.4622455014580271
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,Photo effects,0.33262589790295616
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,Play games,0.03992502096200914
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,Play playlist on shuffle mode,0.765736707307562
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,Rate movies,0.6377516513189776
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,Search for offer on item,0.25524595931636385
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,Send files,0.2960356551040637
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,Watch streams,0.5502158199749883
Feature Breadth and Richness,gptoss20b,deepseekr1_8b,open,Write notes,0.6519829350234896
Feature Breadth and Richness,gptoss20b,openai,cross,Access to movies,0.6935986887937422
Feature Breadth and Richness,gptoss20b,openai,cross,Access to podcasts,0.6448368469839442
Feature Breadth and Richness,gptoss20b,openai,cross,Broadcast messages to multiple contacts,0.6264767943084677
Feature Breadth and Richness,gptoss20b,openai,cross,Build photo collage,0.4572635638956447
Feature Breadth and Richness,gptoss20b,openai,cross,Collaborate with others,0.6094306767596751
Feature Breadth and Richness,gptoss20b,openai,cross,Go Live,0.4108938212949677
Feature Breadth and Richness,gptoss20b,openai,cross,Keeping up with friends,0.7595260061978064
Feature Breadth and Richness,gptoss20b,openai,cross,List items for sale,0.5832213077569726
Feature Breadth and Richness,gptoss20b,openai,cross,Photo effects,0.37601869303954244
Feature Breadth and Richness,gptoss20b,openai,cross,Play games,0.13097538210800758
Feature Breadth and Richness,gptoss20b,openai,cross,Play playlist on shuffle mode,0.7291184407934932
Feature Breadth and Richness,gptoss20b,openai,cross,Rate movies,0.4536490012691358
Feature Breadth and Richness,gptoss20b,openai,cross,Search for offer on item,0.35265919851566097
Feature Breadth and Richness,gptoss20b,openai,cross,Send files,0.37249962240443707
Feature Breadth and Richness,gptoss20b,openai,cross,Watch streams,0.35041064007853157
Feature Breadth and Richness,gptoss20b,openai,cross,Write notes,0.7108369619482927
Feature Breadth and Richness,gptoss20b,gemini,cross,Access to movies,0.5175953262783821
Feature Breadth and Richness,gptoss20b,gemini,cross,Access to podcasts,0.3857541393916987
Feature Breadth and Richness,gptoss20b,gemini,cross,Broadcast messages to multiple contacts,0.6311854210641205
Feature Breadth and Richness,gptoss20b,gemini,cross,Build photo collage,0.34197088294921146
Feature Breadth and Richness,gptoss20b,gemini,cross,Collaborate with others,0.5107450469241752
Feature Breadth and Richness,gptoss20b,gemini,cross,Go Live,0.44956150635812053
Feature Breadth and Richness,gptoss20b,gemini,cross,Keeping up with friends,0.6408067613608702
Feature Breadth and Richness,gptoss20b,gemini,cross,List items for sale,0.5780573893910373
Feature Breadth and Richness,gptoss20b,gemini,cross,Photo effects,0.35830572965128693
Feature Breadth and Richness,gptoss20b,gemini,cross,Play games,0.038374663024424785
Feature Breadth and Richness,gptoss20b,gemini,cross,Play playlist on shuffle mode,0.7052529495086349
Feature Breadth and Richness,gptoss20b,gemini,cross,Rate movies,0.482715065480461
Feature Breadth and Richness,gptoss20b,gemini,cross,Search for offer on item,0.18950129750538156
Feature Breadth and Richness,gptoss20b,gemini,cross,Send files,0.2632245880812594
Feature Breadth and Richness,gptoss20b,gemini,cross,Watch streams,0.25381586060063105
Feature Breadth and Richness,gptoss20b,gemini,cross,Write notes,0.568441970804987
Feature Breadth and Richness,gptoss20b,anthropic,cross,Access to movies,0.8606984205294261
Feature Breadth and Richness,gptoss20b,anthropic,cross,Access to podcasts,0.7490834407497498
Feature Breadth and Richness,gptoss20b,anthropic,cross,Broadcast messages to multiple contacts,0.6811598724723449
Feature Breadth and Richness,gptoss20b,anthropic,cross,Build photo collage,0.12131282273550471
Feature Breadth and Richness,gptoss20b,anthropic,cross,Collaborate with others,0.6452309803065988
Feature Breadth and Richness,gptoss20b,anthropic,cross,Go Live,0.38188941503248236
Feature Breadth and Richness,gptoss20b,anthropic,cross,Keeping up with friends,0.75621692299063
Feature Breadth and Richness,gptoss20b,anthropic,cross,List items for sale,0.5924683029236583
Feature Breadth and Richness,gptoss20b,anthropic,cross,Photo effects,0.28322730078630576
Feature Breadth and Richness,gptoss20b,anthropic,cross,Play games,0.21120039285243578
Feature Breadth and Richness,gptoss20b,anthropic,cross,Play playlist on shuffle mode,0.7856351975136715
Feature Breadth and Richness,gptoss20b,anthropic,cross,Rate movies,0.517087144834184
Feature Breadth and Richness,gptoss20b,anthropic,cross,Search for offer on item,0.3568106373759193
Feature Breadth and Richness,gptoss20b,anthropic,cross,Send files,0.12192623803553251
Feature Breadth and Richness,gptoss20b,anthropic,cross,Watch streams,0.27020708439520097
Feature Breadth and Richness,gptoss20b,anthropic,cross,Write notes,0.6798983244346478
Feature Breadth and Richness,gptoss20b,mistral,cross,Access to movies,0.8263082708014009
Feature Breadth and Richness,gptoss20b,mistral,cross,Access to podcasts,0.7685588900707687
Feature Breadth and Richness,gptoss20b,mistral,cross,Broadcast messages to multiple contacts,0.6204535039159396
Feature Breadth and Richness,gptoss20b,mistral,cross,Build photo collage,0.3360082567589593
Feature Breadth and Richness,gptoss20b,mistral,cross,Collaborate with others,0.43399724344505086
Feature Breadth and Richness,gptoss20b,mistral,cross,Go Live,0.39495374897507163
Feature Breadth and Richness,gptoss20b,mistral,cross,Keeping up with friends,0.7691480642178311
Feature Breadth and Richness,gptoss20b,mistral,cross,List items for sale,0.5873413819645353
Feature Breadth and Richness,gptoss20b,mistral,cross,Photo effects,0.4449390161032199
Feature Breadth and Richness,gptoss20b,mistral,cross,Play games,0.08427464127471473
Feature Breadth and Richness,gptoss20b,mistral,cross,Play playlist on shuffle mode,0.8111848249925885
Feature Breadth and Richness,gptoss20b,mistral,cross,Rate movies,0.2097819355389129
Feature Breadth and Richness,gptoss20b,mistral,cross,Search for offer on item,0.3126163484134699
Feature Breadth and Richness,gptoss20b,mistral,cross,Send files,0.22807680076209852
Feature Breadth and Richness,gptoss20b,mistral,cross,Watch streams,0.23093750495772997
Feature Breadth and Richness,gptoss20b,mistral,cross,Write notes,0.7000555712723784
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,Access to movies,0.6627291151028363
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,Access to podcasts,0.46473963045817185
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,Broadcast messages to multiple contacts,0.46994337689048044
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,Build photo collage,0.20958053559585957
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,Collaborate with others,0.45691393291276483
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,Go Live,0.03234289936463145
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,Keeping up with friends,0.7702215570353458
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,List items for sale,0.3884719547709627
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,Photo effects,0.32308490343697555
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,Play games,0.31852919887461434
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,Play playlist on shuffle mode,0.7771577852921129
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,Rate movies,0.529708486778501
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,Search for offer on item,0.34110071594876257
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,Send files,0.5679605019118659
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,Watch streams,0.6309591388804567
Feature Breadth and Richness,mistral_open,deepseekr1_8b,open,Write notes,0.3667927228803638
Feature Breadth and Richness,mistral_open,openai,cross,Access to movies,0.6738845802321023
Feature Breadth and Richness,mistral_open,openai,cross,Access to podcasts,0.5967181303614295
Feature Breadth and Richness,mistral_open,openai,cross,Broadcast messages to multiple contacts,0.6112662500045996
Feature Breadth and Richness,mistral_open,openai,cross,Build photo collage,0.24378507577878777
Feature Breadth and Richness,mistral_open,openai,cross,Collaborate with others,0.5334793087156916
Feature Breadth and Richness,mistral_open,openai,cross,Go Live,0.023667567181424848
Feature Breadth and Richness,mistral_open,openai,cross,Keeping up with friends,0.730317128536897
Feature Breadth and Richness,mistral_open,openai,cross,List items for sale,0.43215524818903284
Feature Breadth and Richness,mistral_open,openai,cross,Photo effects,0.21787883610270853
Feature Breadth and Richness,mistral_open,openai,cross,Play games,0.24123026018359064
Feature Breadth and Richness,mistral_open,openai,cross,Play playlist on shuffle mode,0.703616966898933
Feature Breadth and Richness,mistral_open,openai,cross,Rate movies,0.3037001110117981
Feature Breadth and Richness,mistral_open,openai,cross,Search for offer on item,0.3554952286277993
Feature Breadth and Richness,mistral_open,openai,cross,Send files,0.5139453188684057
Feature Breadth and Richness,mistral_open,openai,cross,Watch streams,0.4050093440171526
Feature Breadth and Richness,mistral_open,openai,cross,Write notes,0.38767885429215804
Feature Breadth and Richness,mistral_open,gemini,cross,Access to movies,0.5306972612462795
Feature Breadth and Richness,mistral_open,gemini,cross,Access to podcasts,0.30055307552737215
Feature Breadth and Richness,mistral_open,gemini,cross,Broadcast messages to multiple contacts,0.6174993976891968
Feature Breadth and Richness,mistral_open,gemini,cross,Build photo collage,0.11509169285028191
Feature Breadth and Richness,mistral_open,gemini,cross,Collaborate with others,0.455535733623357
Feature Breadth and Richness,mistral_open,gemini,cross,Go Live,0.031490657102735437
Feature Breadth and Richness,mistral_open,gemini,cross,Keeping up with friends,0.6002473212391946
Feature Breadth and Richness,mistral_open,gemini,cross,List items for sale,0.43055808913636356
Feature Breadth and Richness,mistral_open,gemini,cross,Photo effects,0.1599401504561626
Feature Breadth and Richness,mistral_open,gemini,cross,Play games,0.3210438571364178
Feature Breadth and Richness,mistral_open,gemini,cross,Play playlist on shuffle mode,0.7095565117244087
Feature Breadth and Richness,mistral_open,gemini,cross,Rate movies,0.33935498846778855
Feature Breadth and Richness,mistral_open,gemini,cross,Search for offer on item,0.06477478078181585
Feature Breadth and Richness,mistral_open,gemini,cross,Send files,0.14471016050187005
Feature Breadth and Richness,mistral_open,gemini,cross,Watch streams,0.2965703218188754
Feature Breadth and Richness,mistral_open,gemini,cross,Write notes,0.24115222842473885
Feature Breadth and Richness,mistral_open,anthropic,cross,Access to movies,0.7822270206641535
Feature Breadth and Richness,mistral_open,anthropic,cross,Access to podcasts,0.6869725538988435
Feature Breadth and Richness,mistral_open,anthropic,cross,Broadcast messages to multiple contacts,0.6740011300822214
Feature Breadth and Richness,mistral_open,anthropic,cross,Build photo collage,0.08845539046198293
Feature Breadth and Richness,mistral_open,anthropic,cross,Collaborate with others,0.5405161480623272
Feature Breadth and Richness,mistral_open,anthropic,cross,Go Live,0.02640923102779376
Feature Breadth and Richness,mistral_open,anthropic,cross,Keeping up with friends,0.7328145471340685
Feature Breadth and Richness,mistral_open,anthropic,cross,List items for sale,0.4702702751409678
Feature Breadth and Richness,mistral_open,anthropic,cross,Photo effects,0.16553716246897693
Feature Breadth and Richness,mistral_open,anthropic,cross,Play games,0.11854141381067604
Feature Breadth and Richness,mistral_open,anthropic,cross,Play playlist on shuffle mode,0.7692061849905304
Feature Breadth and Richness,mistral_open,anthropic,cross,Rate movies,0.39969030441478787
Feature Breadth and Richness,mistral_open,anthropic,cross,Search for offer on item,0.27748465204914247
Feature Breadth and Richness,mistral_open,anthropic,cross,Send files,0.022420516653452162
Feature Breadth and Richness,mistral_open,anthropic,cross,Watch streams,0.2605690793124216
Feature Breadth and Richness,mistral_open,anthropic,cross,Write notes,0.32451743354756024
Feature Breadth and Richness,mistral_open,mistral,cross,Access to movies,0.7535630057064236
Feature Breadth and Richness,mistral_open,mistral,cross,Access to podcasts,0.7043744958898104
Feature Breadth and Richness,mistral_open,mistral,cross,Broadcast messages to multiple contacts,0.6482859570551299
Feature Breadth and Richness,mistral_open,mistral,cross,Build photo collage,0.1702349780540941
Feature Breadth and Richness,mistral_open,mistral,cross,Collaborate with others,0.399633001040813
Feature Breadth and Richness,mistral_open,mistral,cross,Go Live,0.025430141983995833
Feature Breadth and Richness,mistral_open,mistral,cross,Keeping up with friends,0.8226562300642422
Feature Breadth and Richness,mistral_open,mistral,cross,List items for sale,0.4983991207276846
Feature Breadth and Richness,mistral_open,mistral,cross,Photo effects,0.28033599990079
Feature Breadth and Richness,mistral_open,mistral,cross,Play games,0.01626802353535079
Feature Breadth and Richness,mistral_open,mistral,cross,Play playlist on shuffle mode,0.7910566015930465
Feature Breadth and Richness,mistral_open,mistral,cross,Rate movies,0.15583637611948267
Feature Breadth and Richness,mistral_open,mistral,cross,Search for offer on item,0.22441562777626617
Feature Breadth and Richness,mistral_open,mistral,cross,Send files,0.39165987850737466
Feature Breadth and Richness,mistral_open,mistral,cross,Watch streams,0.21007791384032948
Feature Breadth and Richness,mistral_open,mistral,cross,Write notes,0.6318949759761251
